CustomerID,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days)
12967,Marketplace Central,1,1140,114,306,306
12968,Family Grocers,1,560,56,169,169
12969,Marketplace Central,1,1400,140,258,258
12970,Zest Market,1,2600,260,135,135
12971,Zest Market,1,2488,248.8,298,298
12972,Herbal Wellness,1,1860,186,128,128
12973,Grill Emperor,1,3500,350,137,137
12974,Urban Rides,1,1340,134,166,166
12975,Marketplace Central,1,1280,128,235,34
12975,Marketplace Central,2,670,67,34,34
12976,Family Grocers,1,3492,349.2,250,27
12976,Family Grocers,2,4080,408,27,27
12977,Cakeland,1,1400,140,41,41
12978,Zest Market,1,1620,162,298,298
12979,Threads Royale,1,2180,218,168,168
12980,Cakeland,1,1308,130.8,255,255
12981,Family Grocers,1,1000,100,270,34
12981,Family Grocers,2,750,75,34,34
12982,Family Grocers,1,1295,129.5,292,292
12983,Smokehouse Grill,1,930,93,304,304
12984,Family Grocers,1,3120,312,91,91
12985,Marketplace Central,1,940,94,302,302
12986,Family Grocers,1,20390,2039,256,256
12987,Marketplace Central,1,1590,159,13,13
12988,Marketplace Central,1,2520,252,120,120
12989,Marketplace Central,1,4080,408,138,16
12989,Marketplace Central,2,7260,726,135,16
12989,Marketplace Central,3,3300,330,54,16
12989,Marketplace Central,4,1360,136,16,16
12990,Family Grocers,1,1780,178,175,175
12991,Family Grocers,1,4212,421.2,212,212
12992,Zest Market,1,2480,248,31,31
12993,Grill Emperor,1,3780,378,75,75
12994,Marketplace Central,1,1530,153,261,261
12995,Family Grocers,1,830,83,262,262
12996,Family Grocers,1,1981,198.1,166,166
12997,Marketplace Central,1,1390,139,269,269
12998,Marketplace Central,1,1000,100,296,296
12999,Marketplace Central,1,1600,160,34,34
13000,Cakeland,1,1000,100,34,34
13001,Cakeland,1,2640,264,266,266
13002,Grill Emperor,1,2740,274,347,54
13002,Marketplace Central,1,1140,114,165,54
13002,Marketplace Central,2,820,82,54,54
13003,Family Grocers,1,1000,100,271,271
13004,Marketplace Central,1,5210,521,260,260
13005,Cakeland,1,1030,103,20,20
13006,Grill Emperor,1,1640,164,210,210
13007,Grill Emperor,1,1155,115.5,375,375
13008,Marketplace Central,1,2060,206,210,4
13008,Marketplace Central,2,640,64,4,4
13009,Marketplace Central,1,760,76,31,31
13010,Marketplace Central,1,2100,210,34,34
13011,Nuts & Seeds Co.,1,1040,104,61,61
13011,Aroma Beans,1,1456,145.6,369,61
13012,Family Grocers,1,2572,257.2,271,75
13012,Family Grocers,2,3100,310,75,75
13013,Zest Market,1,13415,1341.5,254,254
13014,Marketplace Central,1,220,22,224,224
13015,Grill Emperor,1,2280,228,315,315
13016,Marketplace Central,1,2210,221,269,35
13016,Marketplace Central,2,900,90,35,35
13017,Grill Emperor,1,5560,556,79,79
13017,Peppers Diner,1,5090,509,307,79
13018,Zest Market,1,1319,131.9,251,251
13019,Marketplace Central,1,1620,162,283,283
13020,Family Grocers,1,2918,291.8,25,25
13021,Family Grocers,1,1394,139.4,256,256
13022,Peppers Diner,1,765,76.5,270,270
13023,Grill Emperor,1,2193,219.3,5,5
13024,Grill Emperor,1,2400,240,154,154
13025,Marketplace Central,1,14990,1499,27,27
13026,Marketplace Central,1,1570,157,13,13
13027,Family Grocers,1,4144,414.4,263,263
13028,Marketplace Central,1,1380,138,329,329
13029,Marketplace Central,1,4764,476.4,218,218
13030,Family Grocers,1,10200,1020,273,273
13031,Cakeland,1,1758,175.8,257,257
13032,Zest Market,1,566,56.6,250,250
13033,Aroma Beans,1,2800,280,290,290
13034,Marketplace Central,1,1630,163,20,20
13035,Herbal Wellness,1,1400,140,273,273
13036,Marketplace Central,1,3520,352,26,26
13037,Family Grocers,1,12520,1252,147,147
13038,Threads Royale,1,1980,198,126,126
13039,Zest Market,1,475,47.5,269,78
13039,Zest Market,2,977,97.7,78,78
13040,Urban Rides,1,6540,654,285,13
13040,Marketplace Central,1,9620,962,13,13
13041,Threads Royale,1,960,96,129,129
13042,Family Grocers,1,1355,135.5,303,303
13043,Marketplace Central,1,3040,304,12,12
13044,Marketplace Central,1,2240,224,60,60
13045,Grill Emperor,1,2500,250,395,253
13045,Grill Emperor,2,560,56,395,253
13045,Grill Emperor,3,2900,290,391,253
13045,Grill Emperor,4,2900,290,391,253
13045,Marketplace Central,1,9840,984,302,253
13045,Marketplace Central,2,2710,271,253,253
13046,Lola Market,1,1534,153.4,13,13
13047,Cakeland,1,2000,200,27,27
13048,Family Grocers,1,1623,162.3,263,263
13049,Nuts & Seeds Co.,1,900,90,147,147
13050,Threads Royale,1,820,82,182,182
13051,Grill Emperor,1,4340,434,121,121
13052,Threads Royale,1,1680,168,21,21
13053,Family Grocers,1,2120,212,84,84
13054,Grill Emperor,1,4841,484.1,359,16
13054,Grill Emperor,2,2532,253.2,260,16
13054,Marketplace Central,1,6780,678,16,16
13055,Grill Emperor,1,879,87.9,350,350
13056,Gizmo Genius,1,2410,241,251,251
13057,Marketplace Central,1,2820,282,223,13
13057,Marketplace Central,2,1180,118,13,13
13058,Marketplace Central,1,720,72,173,124
13058,Marketplace Central,2,9640,964,124,124
13059,Family Grocers,1,900,90,4,4
13060,Family Grocers,1,632,63.2,295,295
13061,Marketplace Central,1,1680,168,205,205
13062,Marketplace Central,1,3220,322,328,328
13063,Marketplace Central,1,3733,373.3,302,22
13063,Marketplace Central,2,4640,464,22,22
13063,Aroma Beans,1,2240,224,304,22
13064,Marketplace Central,1,1700,170,34,34
13065,Family Grocers,1,994,99.4,272,272
13066,Zest Market,1,2834,283.4,354,354
13067,Marketplace Central,1,1980,198,255,255
13068,Threads Royale,1,1500,150,96,96
13069,Smokehouse Grill,1,2559,255.9,7,7
13070,Family Grocers,1,1820,182,171,171
13071,Family Grocers,1,3675,367.5,266,266
13072,Threads Royale,1,1680,168,232,232
13073,Marketplace Central,1,1500,150,170,170
13074,Smokehouse Grill,1,1260,126,200,112
13074,Smokehouse Grill,2,200,20,112,112
13075,Marketplace Central,1,1250,125,306,306
13076,Marketplace Central,1,2860,286,43,43
13077,Marketplace Central,1,2270,227,255,255
13078,Family Grocers,1,4843,484.3,270,67
13078,Marketplace Central,1,6340,634,67,67
13079,Marketplace Central,1,1440,144,140,140
13080,Family Grocers,1,791,79.1,238,238
13081,Herbal Wellness,1,2230,223,250,250
13082,Threads Royale,1,1920,192,163,163
13083,Marketplace Central,1,4170,417,250,250
13084,Herbal Wellness,1,2720,272,218,218
13085,Marketplace Central,1,2000,200,76,76
13086,Zest Market,1,2200,220,75,75
13087,Family Grocers,1,1153,115.3,250,250
13088,Marketplace Central,1,2520,252,78,78
13089,Marketplace Central,1,7200,720,68,68
13090,Nuts & Seeds Co.,1,2080,208,29,29
13091,Family Grocers,1,1323,132.3,242,242
13092,Family Grocers,1,1525,152.5,315,315
13093,Family Grocers,1,520,52,303,303
13094,Marketplace Central,1,5920,592,83,27
13094,Marketplace Central,2,1230,123,27,27
13095,Family Grocers,1,2057,205.7,235,235
13096,Marketplace Central,1,1250,125,258,258
13097,Marketplace Central,1,2060,206,64,64
13098,Marketplace Central,1,1160,116,275,275
13099,Marketplace Central,1,1960,196,34,34
13100,Marketplace Central,1,6080,608,261,261
13101,Marketplace Central,1,2160,216,4,4
13102,Family Grocers,1,819,81.9,277,277
13103,Marketplace Central,1,1020,102,226,226
13104,Cakeland,1,780,78,20,20
13105,Family Grocers,1,1260,126,49,49
13106,Nuts & Seeds Co.,1,2000,200,170,170
13107,Marketplace Central,1,1120,112,139,139
13108,Herbal Wellness,1,1420,142,197,197
13109,Smokehouse Grill,1,1580,158,232,232
13110,Marketplace Central,1,1420,142,144,144
13111,Nuts & Seeds Co.,1,1530,153,255,255
13112,Family Grocers,1,3450,345,20,20
13113,Marketplace Central,1,5640,564,31,31
13114,Herbal Wellness,1,2690,269,13,13
13115,Threads Royale,1,2780,278,156,156
13116,Grill Emperor,1,2440,244,34,20
13116,Grill Emperor,2,1240,124,20,20
13117,Marketplace Central,1,1280,128,245,9
13117,Marketplace Central,2,435,43.5,126,9
13117,Marketplace Central,3,507,50.7,9,9
13118,Grill Emperor,1,1540,154,438,68
13118,Marketplace Central,1,940,94,157,68
13118,Marketplace Central,2,360,36,68,68
13119,Marketplace Central,1,340,34,190,168
13119,Marketplace Central,2,4320,432,168,168
13120,Marketplace Central,1,1378,137.8,262,262
13121,Herbal Wellness,1,1000,100,221,221
13122,Grill Emperor,1,1140,114,296,296
13123,Marketplace Central,1,1660,166,193,193
13124,Grill Emperor,1,1680,168,212,212
13125,Smokehouse Grill,1,1860,186,7,7
13126,Marketplace Central,1,28620,2862,254,254
13127,Marketplace Central,1,520,52,252,252
13128,Marketplace Central,1,1600,160,21,21
13129,Marketplace Central,1,480,48,292,292
13130,Marketplace Central,1,1510,151,34,34
13131,Family Grocers,1,1507,150.7,266,87
13131,Smokehouse Grill,1,2400,240,434,87
13131,Smokehouse Grill,2,2560,256,87,87
13132,Grill Emperor,1,2020,202,374,74
13132,Marketplace Central,1,1600,160,74,74
13133,Marketplace Central,1,961,96.1,228,228
13134,Marketplace Central,1,1690,169,251,251
13135,Marketplace Central,1,1740,174,32,32
13136,Zest Market,1,1650,165,263,263
13137,Threads Royale,1,1200,120,318,318
13138,Family Grocers,1,2040,204,47,47
13139,Family Grocers,1,1187,118.7,289,289
13140,Family Grocers,1,4060,406,175,53
13140,Family Grocers,2,5400,540,88,53
13140,Family Grocers,3,1440,144,53,53
13141,Marketplace Central,1,1510,151,251,251
13142,Grill Emperor,1,1330,133,264,264
13143,Marketplace Central,1,1660,166,326,110
13143,Marketplace Central,2,460,46,110,110
13144,Family Grocers,1,4709,470.9,293,44
13144,Family Grocers,2,3129,312.9,44,44
13145,Zest Market,1,1020,102,271,271
13146,Cakeland,1,1911,191.1,244,244
13147,Marketplace Central,1,1440,144,57,57
13148,Smokehouse Grill,1,1517,151.7,290,290
13149,Marketplace Central,1,880,88,28,28
13150,Family Grocers,1,1669,166.9,90,90
13151,Marketplace Central,1,1170,117,272,272
13152,Threads Royale,1,1600,160,130,130
13153,Marketplace Central,1,5050,505,20,20
13154,Zest Market,1,9020,902,285,285
13155,Marketplace Central,1,1220,122,106,106
13156,Grill Emperor,1,620,62,427,427
13157,Marketplace Central,1,2020,202,264,264
13158,Marketplace Central,1,1460,146,231,231
13159,Grill Emperor,1,4480,448,359,90
13159,Grill Emperor,2,3040,304,345,90
13159,Marketplace Central,1,9820,982,90,90
13159,Rainbow Electronics,1,2600,260,367,90
13159,Rainbow Electronics,2,2980,298,365,90
13159,Rainbow Electronics,3,2180,218,289,90
13159,City Squad Fashions,1,10500,1050,96,90
13160,Family Grocers,1,1592,159.2,271,271
13161,Marketplace Central,1,2080,208,37,37
13162,Family Grocers,1,1316,131.6,250,250
13163,Grill Emperor,1,1940,194,26,26
13164,Marketplace Central,1,960,96,230,230
13165,Marketplace Central,1,2880,288,161,161
13166,Family Grocers,1,1258,125.8,163,163
13167,Family Grocers,1,1053,105.3,210,210
13168,Zest Market,1,1032,103.2,234,234
13169,Herbal Wellness,1,1420,142,410,34
13169,Herbal Wellness,2,820,82,161,34
13169,Herbal Wellness,3,420,42,34,34
13170,Marketplace Central,1,880,88,227,227
13171,Marketplace Central,1,1140,114,126,126
13171,Marketplace Central,2,200,20,126,126
13172,Zest Market,1,1040,104,113,113
13173,Marketplace Central,1,1420,142,39,39
13174,Zanobia Textiles,1,1987,198.7,32,32
13175,Herbal Wellness,1,640,64,338,338
13176,Family Grocers,1,2890,289,270,270
13177,Family Grocers,1,2456,245.6,115,54
13177,Grill Emperor,1,4000,400,443,54
13177,Grill Emperor,2,1780,178,54,54
13177,Marketplace Central,1,7060,706,88,54
13177,Nuts & Seeds Co.,1,2080,208,112,54
13178,Marketplace Central,1,5040,504,42,42
13179,Herbal Wellness,1,880,88,221,221
13180,Family Grocers,1,1844,184.4,288,288
13181,Marketplace Central,1,1660,166,71,71
13182,Marketplace Central,1,1140,114,195,195
13183,Marketplace Central,1,6880,688,142,142
13184,Marketplace Central,1,1470,147,261,261
13185,FryBird,1,3380,338,35,35
13186,Zest Market,1,1662,166.2,252,252
13187,Family Grocers,1,2940,294,291,291
13188,Threads Royale,1,1180,118,244,89
13188,Zest Market,1,2128,212.8,89,89
13189,Family Grocers,1,2233,223.3,97,97
13190,Family Grocers,1,1300,130,260,260
13191,Cakeland,1,1600,160,252,252
13192,Family Grocers,1,1852,185.2,108,108
13193,Marketplace Central,1,1220,122,131,131
13194,Family Grocers,1,7864,786.4,161,161
13195,Grill Emperor,1,1780,178,421,421
13196,Threads Royale,1,3520,352,165,165
13197,Family Grocers,1,1420,142,239,239
13198,Marketplace Central,1,1000,100,41,41
13199,Family Grocers,1,642,64.2,256,256
13200,Family Grocers,1,1007,100.7,251,251
13201,Grill Emperor,1,1900,190,98,98
13202,Marketplace Central,1,8000,800,310,63
13202,Marketplace Central,2,6120,612,63,63
13203,Smokehouse Grill,1,1620,162,333,302
13203,Smokehouse Grill,2,520,52,302,302
13203,Herbal Wellness,1,920,92,368,302
13204,Zest Market,1,1460,146,34,34
13205,Threads Royale,1,860,86,286,286
13206,Marketplace Central,1,1960,196,275,275
13207,Grill Emperor,1,1040,104,351,120
13207,Grill Emperor,2,1180,118,120,120
13208,Marketplace Central,1,1640,164,140,140
13209,Marketplace Central,1,3060,306,18,18
13210,Threads Royale,1,1220,122,241,241
13211,Zest Market,1,330,33,253,253
13212,Family Grocers,1,803,80.3,222,222
13213,Family Grocers,1,440,44,278,278
13214,Threads Royale,1,2350,235,20,20
13215,Marketplace Central,1,2880,288,273,43
13215,Marketplace Central,2,1920,192,128,43
13215,Marketplace Central,3,1976,197.6,43,43
13216,Cakeland,1,1180,118,251,251
13217,Marketplace Central,1,1200,120,258,258
13218,Marketplace Central,1,680,68,179,179
13218,Zest Market,1,2826,282.6,367,179
13218,Zest Market,2,553,55.3,303,179
13219,Threads Royale,1,1980,198,79,79
13220,Family Grocers,1,2328,232.8,109,109
13221,Zest Market,1,940,94,116,116
13222,Marketplace Central,1,7160,716,169,169
13223,Marketplace Central,1,1020,102,100,100
13224,Marketplace Central,1,1840,184,132,132
13225,Marketplace Central,1,4757,475.7,109,109
13226,Marketplace Central,1,2110,211,34,34
13227,Threads Royale,1,8560,856,309,68
13227,Threads Royale,2,2340,234,309,68
13227,Threads Royale,3,1600,160,244,68
13227,Threads Royale,4,2100,210,68,68
13228,Marketplace Central,1,1280,128,95,95
13228,Threads Royale,1,1980,198,326,95
13229,Marketplace Central,1,1640,164,132,132
13230,Marketplace Central,1,2080,208,170,170
13231,Marketplace Central,1,450,45,269,269
13232,Marketplace Central,1,220,22,174,174
13233,Marketplace Central,1,1590,159,262,262
13234,Family Grocers,1,7980,798,99,99
13235,Marketplace Central,1,1700,170,261,261
13236,Marketplace Central,1,4460,446,273,258
13236,Marketplace Central,2,8190,819,258,258
13237,Grill Emperor,1,2880,288,134,134
13238,Marketplace Central,1,1620,162,12,12
13239,Cakeland,1,2000,200,174,174
13240,Herbal Wellness,1,1600,160,136,136
13241,Marketplace Central,1,19630,1963,252,252
13242,Cakeland,1,1540,154,34,34
13243,Marketplace Central,1,1250,125,258,258
13244,Family Grocers,1,1441,144.1,293,293
13245,Marketplace Central,1,1300,130,242,242
13246,Peppers Diner,1,1460,146,361,361
13247,Marketplace Central,1,940,94,195,6
13247,Marketplace Central,2,110,11,6,6
13248,Marketplace Central,1,12880,1288,270,27
13248,Marketplace Central,2,5750,575,27,27
13249,Smokehouse Grill,1,2180,218,77,77
13250,Marketplace Central,1,1000,100,6,6
13251,Threads Royale,1,2470,247,250,250
13252,Marketplace Central,1,1200,120,41,41
13253,Marketplace Central,1,1840,184,211,56
13253,Marketplace Central,2,520,52,56,56
13254,Cakeland,1,959,95.9,246,246
13255,Grill Emperor,1,1180,118,230,27
13255,Marketplace Central,1,300,30,230,27
13255,Marketplace Central,2,438,43.8,80,27
13255,Marketplace Central,3,180,18,27,27
13256,Family Grocers,1,1548,154.8,214,214
13257,Marketplace Central,1,1480,148,259,259
13258,Marketplace Central,1,1560,156,273,273
13259,Marketplace Central,1,2480,248,26,26
13260,Marketplace Central,1,5393,539.3,58,58
13260,Gizmo Genius,1,11980,1198,269,58
13261,Grill Emperor,1,1420,142,90,90
13262,Grill Emperor,1,1513,151.3,389,389
13263,Family Grocers,1,2068,206.8,297,297
13264,Aroma Beans,1,1930,193,251,251
13265,Marketplace Central,1,700,70,13,13
13266,Family Grocers,1,1787,178.7,241,241
13267,Marketplace Central,1,3340,334,20,20
13268,Marketplace Central,1,2260,226,135,135
13269,Nuts & Seeds Co.,1,1340,134,316,316
13270,Marketplace Central,1,4860,486,73,73
13271,Grill Emperor,1,2535,253.5,336,336
13272,Family Grocers,1,1071,107.1,306,306
13273,Zest Market,1,12080,1208,260,260
13274,Grill Emperor,1,3400,340,129,129
13275,Threads Royale,1,1110,111,307,307
13276,Marketplace Central,1,1570,157,278,278
13277,Family Grocers,1,1000,100,250,250
13278,Marketplace Central,1,1880,188,200,200
13279,Family Grocers,1,785,78.5,238,238
13280,Marketplace Central,1,1780,178,41,41
13281,Family Grocers,1,3711,371.1,295,295
13282,Family Grocers,1,1150,115,271,259
13282,Family Grocers,2,1322,132.2,259,259
13283,Threads Royale,1,7850,785,272,272
13284,Marketplace Central,1,2450,245,3,3
13285,Family Grocers,1,1611,161.1,69,69
13286,Zest Market,1,2585,258.5,270,270
13287,Family Grocers,1,1228,122.8,172,172
13288,Threads Royale,1,2970,297,257,257
13289,Marketplace Central,1,3790,379,20,20
13290,Grill Emperor,1,4000,400,145,145
13291,Cakeland,1,2240,224,14,14
13292,Marketplace Central,1,1820,182,279,92
13292,Marketplace Central,2,1560,156,170,92
13292,Marketplace Central,3,1500,150,92,92
13293,Grill Emperor,1,3640,364,171,171
13294,Marketplace Central,1,1060,106,7,7
13295,Marketplace Central,1,2500,250,148,148
13296,Family Grocers,1,961,96.1,233,233
13297,Family Grocers,1,870,87,262,262
13298,Grill Emperor,1,2200,220,133,133
13299,Gizmo Genius,1,19400,1940,115,115
13300,Nuts & Seeds Co.,1,2720,272,34,34
13301,City Squad Fashions,1,20700,2070,20,20
13301,Zest Market,1,7596,759.6,251,20
13302,Grill Emperor,1,2182,218.2,359,359
13303,Grill Emperor,1,899,89.9,334,334
13304,Family Grocers,1,1700,170,270,270
13305,Marketplace Central,1,1020,102,79,79
13306,Marketplace Central,1,1680,168,81,56
13306,Marketplace Central,2,106,10.6,56,56
13307,Family Grocers,1,2412,241.2,121,121
13308,Threads Royale,1,2700,270,321,321
13309,Marketplace Central,1,1540,154,41,41
13310,Zest Market,1,575,57.5,281,281
13311,Family Grocers,1,1500,150,151,151
13312,Marketplace Central,1,1700,170,16,16
13313,Marketplace Central,1,1800,180,214,214
13314,Marketplace Central,1,2040,204,150,150
13315,Marketplace Central,1,3440,344,27,27
13316,Marketplace Central,1,1060,106,19,19
13317,Marketplace Central,1,2920,292,139,139
13318,Marketplace Central,1,1240,124,20,20
13319,Marketplace Central,1,2210,221,34,34
